STUDY_ID	SAMPLE_ID	ESR1
ov_tcga_pan_can_atlas_2018	TCGA-24-1413-01	1680.81745596315
ov_tcga_pan_can_atlas_2018	TCGA-24-1416-01	1304.21316053945
ov_tcga_pan_can_atlas_2018	TCGA-24-1417-01	4073.93039328172
ov_tcga_pan_can_atlas_2018	TCGA-24-1418-01	1819.77029733768
ov_tcga_pan_can_atlas_2018	TCGA-24-1419-01	3453.85417767717
ov_tcga_pan_can_atlas_2018	TCGA-24-1422-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1423-01	3315.7931045897
ov_tcga_pan_can_atlas_2018	TCGA-24-1424-01	1964.44771578078
ov_tcga_pan_can_atlas_2018	TCGA-24-1425-01	1805.61707162042
ov_tcga_pan_can_atlas_2018	TCGA-24-1426-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1427-01	2086.47613751374
ov_tcga_pan_can_atlas_2018	TCGA-24-1428-01	4051.61700829251
ov_tcga_pan_can_atlas_2018	TCGA-24-1430-01	2667.35290411276
ov_tcga_pan_can_atlas_2018	TCGA-24-1431-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1434-01	3029.38206194144
ov_tcga_pan_can_atlas_2018	TCGA-24-1435-01	3677.12227225757
ov_tcga_pan_can_atlas_2018	TCGA-24-1436-01	1643.33442118756
ov_tcga_pan_can_atlas_2018	TCGA-24-1463-01	3731.00233682755
ov_tcga_pan_can_atlas_2018	TCGA-24-1464-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1466-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1467-01	1964.57237156284
ov_tcga_pan_can_atlas_2018	TCGA-24-1469-01	4300.39159366418
ov_tcga_pan_can_atlas_2018	TCGA-24-1470-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1471-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1474-01	2113.20041940669
ov_tcga_pan_can_atlas_2018	TCGA-24-1544-01	2601.41958430796
ov_tcga_pan_can_atlas_2018	TCGA-24-1545-01	2815.86588508086
ov_tcga_pan_can_atlas_2018	TCGA-24-1546-01	2549.78332381511
ov_tcga_pan_can_atlas_2018	TCGA-24-1548-01	6811.71656800333
ov_tcga_pan_can_atlas_2018	TCGA-24-1549-01	3939.40762662356
ov_tcga_pan_can_atlas_2018	TCGA-24-1550-01	36.8532624483139
ov_tcga_pan_can_atlas_2018	TCGA-24-1551-01	3718.55593643391
ov_tcga_pan_can_atlas_2018	TCGA-24-1552-01	3867.62507396814
ov_tcga_pan_can_atlas_2018	TCGA-24-1553-01	3294.74545523375
ov_tcga_pan_can_atlas_2018	TCGA-24-1555-01	3664.13889311044
ov_tcga_pan_can_atlas_2018	TCGA-24-1556-01	1673.96138794971
ov_tcga_pan_can_atlas_2018	TCGA-24-1557-01	2143.39588538477
ov_tcga_pan_can_atlas_2018	TCGA-24-1558-01	1394.6461359727
ov_tcga_pan_can_atlas_2018	TCGA-24-1560-01	1914.34568029793
ov_tcga_pan_can_atlas_2018	TCGA-24-1562-01	2510.98660887471
ov_tcga_pan_can_atlas_2018	TCGA-24-1563-01	3006.26320882199
ov_tcga_pan_can_atlas_2018	TCGA-24-1564-01	1901.30476771292
ov_tcga_pan_can_atlas_2018	TCGA-24-1565-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1567-01	2025.92219415026
ov_tcga_pan_can_atlas_2018	TCGA-24-1603-01	3294.62079945169
ov_tcga_pan_can_atlas_2018	TCGA-24-1604-01	3421.55874121665
ov_tcga_pan_can_atlas_2018	TCGA-24-1614-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1616-01	3835.82826063587
ov_tcga_pan_can_atlas_2018	TCGA-24-1842-01	2206.11692157488
ov_tcga_pan_can_atlas_2018	TCGA-24-1843-01	7738.58984107653
ov_tcga_pan_can_atlas_2018	TCGA-24-1844-01	3776.8948424392
ov_tcga_pan_can_atlas_2018	TCGA-24-1845-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1846-01	1945.66304831458
ov_tcga_pan_can_atlas_2018	TCGA-24-1847-01	1182.24227224437
ov_tcga_pan_can_atlas_2018	TCGA-24-1849-01	1902.81022600399
ov_tcga_pan_can_atlas_2018	TCGA-24-1850-01	2052.7135983874
ov_tcga_pan_can_atlas_2018	TCGA-24-1852-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1920-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1923-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1924-01	4254.23059867578
ov_tcga_pan_can_atlas_2018	TCGA-24-1927-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1928-01	4154.58268427621
ov_tcga_pan_can_atlas_2018	TCGA-24-1930-01	3627.88323834285
ov_tcga_pan_can_atlas_2018	TCGA-24-2019-01	1747.08638748888
ov_tcga_pan_can_atlas_2018	TCGA-24-2020-01	25.6774880301507
ov_tcga_pan_can_atlas_2018	TCGA-24-2023-01	4163.56748949103
ov_tcga_pan_can_atlas_2018	TCGA-24-2024-01	5444.46318362196
ov_tcga_pan_can_atlas_2018	TCGA-24-2026-01	4190.8383390438
ov_tcga_pan_can_atlas_2018	TCGA-24-2027-01	451.698979247853
ov_tcga_pan_can_atlas_2018	TCGA-24-2029-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-2030-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-2033-01	4750.51403378587
ov_tcga_pan_can_atlas_2018	TCGA-24-2035-01	5667.15594382362
ov_tcga_pan_can_atlas_2018	TCGA-24-2038-01	2724.14799620173
ov_tcga_pan_can_atlas_2018	TCGA-24-2254-01	2641.14642316068
ov_tcga_pan_can_atlas_2018	TCGA-24-2260-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-2261-01	5570.64360178824
ov_tcga_pan_can_atlas_2018	TCGA-24-2262-01	512.716066786225
ov_tcga_pan_can_atlas_2018	TCGA-24-2267-01	4101.88205518267
ov_tcga_pan_can_atlas_2018	TCGA-24-2271-01	2201.74438029638
ov_tcga_pan_can_atlas_2018	TCGA-24-2280-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-2281-01	2969.48975311353
ov_tcga_pan_can_atlas_2018	TCGA-24-2288-01	3320.61632446489
ov_tcga_pan_can_atlas_2018	TCGA-24-2289-01	3933.31867111512
ov_tcga_pan_can_atlas_2018	TCGA-24-2290-01	3511.79034961734
ov_tcga_pan_can_atlas_2018	TCGA-24-2293-01	1724.44697968505
ov_tcga_pan_can_atlas_2018	TCGA-24-2295-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-2297-01	2351.97377549442
ov_tcga_pan_can_atlas_2018	TCGA-24-2298-01	2048.97392492552
ov_tcga_pan_can_atlas_2018	TCGA-25-1312-01	2783.80058237184
ov_tcga_pan_can_atlas_2018	TCGA-25-1313-01	3628.69829537941
ov_tcga_pan_can_atlas_2018	TCGA-25-1314-01	2388.36367495038
ov_tcga_pan_can_atlas_2018	TCGA-25-1315-01	1230.1100925564
ov_tcga_pan_can_atlas_2018	TCGA-25-1316-01	7.11662563728429
ov_tcga_pan_can_atlas_2018	TCGA-25-1317-01	4628.69656799178
ov_tcga_pan_can_atlas_2018	TCGA-25-1318-01	2850.64484827632
ov_tcga_pan_can_atlas_2018	TCGA-25-1319-01	10874.9293177712
ov_tcga_pan_can_atlas_2018	TCGA-25-1320-01	2102.92111183968
ov_tcga_pan_can_atlas_2018	TCGA-25-1321-01	4144.0732429577
ov_tcga_pan_can_atlas_2018	TCGA-25-1322-01	2479.44869601288
ov_tcga_pan_can_atlas_2018	TCGA-25-1323-01	3079.37861945485
ov_tcga_pan_can_atlas_2018	TCGA-25-1324-01	6285.79382348129
ov_tcga_pan_can_atlas_2018	TCGA-25-1326-01	1049.42633090984
ov_tcga_pan_can_atlas_2018	TCGA-25-1328-01	2801.98114874035
ov_tcga_pan_can_atlas_2018	TCGA-25-1329-01	1302.92824709358
ov_tcga_pan_can_atlas_2018	TCGA-25-1623-01	1217.86505919533
ov_tcga_pan_can_atlas_2018	TCGA-25-1625-01	2846.04217324632
ov_tcga_pan_can_atlas_2018	TCGA-25-1626-01	1586.79822956902
ov_tcga_pan_can_atlas_2018	TCGA-25-1627-01	3285.60722751793
ov_tcga_pan_can_atlas_2018	TCGA-25-1628-01	1347.44953910255
ov_tcga_pan_can_atlas_2018	TCGA-25-1630-01	2144.28765367184
ov_tcga_pan_can_atlas_2018	TCGA-25-1631-01	3178.81557791554
ov_tcga_pan_can_atlas_2018	TCGA-25-1632-01	1762.44781540152
ov_tcga_pan_can_atlas_2018	TCGA-25-1633-01	1803.19107832336
ov_tcga_pan_can_atlas_2018	TCGA-25-1634-01	2427.31381239178
ov_tcga_pan_can_atlas_2018	TCGA-25-1635-01	6340.1629222732
ov_tcga_pan_can_atlas_2018	TCGA-25-1870-01	4285.02057684524
ov_tcga_pan_can_atlas_2018	TCGA-25-1871-01	8275.7220170779
ov_tcga_pan_can_atlas_2018	TCGA-25-1877-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-25-1878-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-25-2042-01	885.603702123192
ov_tcga_pan_can_atlas_2018	TCGA-25-2391-01	3424.46417982933
ov_tcga_pan_can_atlas_2018	TCGA-25-2392-01	3514.84921073102
ov_tcga_pan_can_atlas_2018	TCGA-25-2393-01	647.976220339812
ov_tcga_pan_can_atlas_2018	TCGA-25-2396-01	5475.50247335555
ov_tcga_pan_can_atlas_2018	TCGA-25-2397-01	7640.03506199658
ov_tcga_pan_can_atlas_2018	TCGA-25-2398-01	642.058906254363
ov_tcga_pan_can_atlas_2018	TCGA-25-2399-01	4040.80072197201
ov_tcga_pan_can_atlas_2018	TCGA-25-2400-01	5062.36444488121
ov_tcga_pan_can_atlas_2018	TCGA-25-2401-01	3126.90123913963
ov_tcga_pan_can_atlas_2018	TCGA-25-2404-01	2105.6155945135
ov_tcga_pan_can_atlas_2018	TCGA-25-2408-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-25-2409-01	2396.18822250139
ov_tcga_pan_can_atlas_2018	TCGA-29-1688-01	1325.25122098909
ov_tcga_pan_can_atlas_2018	TCGA-29-1690-01	2857.46256066451
ov_tcga_pan_can_atlas_2018	TCGA-29-1691-01	5407.37329400519
ov_tcga_pan_can_atlas_2018	TCGA-29-1692-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1693-01	1398.77895459339
ov_tcga_pan_can_atlas_2018	TCGA-29-1694-01	1429.89495557748
ov_tcga_pan_can_atlas_2018	TCGA-29-1695-01	5321.67723829032
ov_tcga_pan_can_atlas_2018	TCGA-29-1696-01	1263.3835974608
ov_tcga_pan_can_atlas_2018	TCGA-29-1697-01	1092.31750884568
ov_tcga_pan_can_atlas_2018	TCGA-29-1698-01	4608.12836395145
ov_tcga_pan_can_atlas_2018	TCGA-29-1699-01	2015.10590782975
ov_tcga_pan_can_atlas_2018	TCGA-29-1701-01	717.838115060841
ov_tcga_pan_can_atlas_2018	TCGA-29-1702-01	3844.5925210055
ov_tcga_pan_can_atlas_2018	TCGA-29-1703-01	4590.08204227132
ov_tcga_pan_can_atlas_2018	TCGA-29-1704-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1705-01	2474.5583537935
ov_tcga_pan_can_atlas_2018	TCGA-29-1707-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1710-01	3282.10727671387
ov_tcga_pan_can_atlas_2018	TCGA-29-1711-01	1944.62744643283
ov_tcga_pan_can_atlas_2018	TCGA-29-1761-01	6495.54156016106
ov_tcga_pan_can_atlas_2018	TCGA-29-1762-01	680.947674695365
ov_tcga_pan_can_atlas_2018	TCGA-29-1763-01	2465.3530037335
ov_tcga_pan_can_atlas_2018	TCGA-29-1764-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1766-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1768-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1769-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1770-01	1570.89982290288
ov_tcga_pan_can_atlas_2018	TCGA-29-1771-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1774-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1775-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1776-01	2182.07753344943
ov_tcga_pan_can_atlas_2018	TCGA-29-1777-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-1778-01	4167.68113029909
ov_tcga_pan_can_atlas_2018	TCGA-29-1781-01	1834.02900102438
ov_tcga_pan_can_atlas_2018	TCGA-29-1783-01	3358.20483720992
ov_tcga_pan_can_atlas_2018	TCGA-29-1784-01	2805.3947993876
ov_tcga_pan_can_atlas_2018	TCGA-29-1785-01	2573.05559943557
ov_tcga_pan_can_atlas_2018	TCGA-29-2425-01	2628.53701135973
ov_tcga_pan_can_atlas_2018	TCGA-29-2427-01	3525.92439752197
ov_tcga_pan_can_atlas_2018	TCGA-29-2428-01	203.394250285496
ov_tcga_pan_can_atlas_2018	TCGA-29-2429-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2431-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2432-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2434-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-2436-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-29-A5NZ-01	88.2396360426577
ov_tcga_pan_can_atlas_2018	TCGA-30-1714-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1718-01	1214.63359776802
ov_tcga_pan_can_atlas_2018	TCGA-30-1853-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1855-01	1988.79394890823
ov_tcga_pan_can_atlas_2018	TCGA-30-1856-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1857-01	804.599498267031
ov_tcga_pan_can_atlas_2018	TCGA-30-1859-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1860-01	1185.5600338285
ov_tcga_pan_can_atlas_2018	TCGA-30-1861-01	2717.94397381754
ov_tcga_pan_can_atlas_2018	TCGA-30-1862-01	8152.30320392962
ov_tcga_pan_can_atlas_2018	TCGA-30-1866-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1867-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1880-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1887-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-30-1891-01	1921.21133721769
ov_tcga_pan_can_atlas_2018	TCGA-30-1892-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-31-1944-01	1060.7412403586
ov_tcga_pan_can_atlas_2018	TCGA-31-1946-01	2400.5703526862
ov_tcga_pan_can_atlas_2018	TCGA-31-1950-01	10428.1821726715
ov_tcga_pan_can_atlas_2018	TCGA-31-1951-01	5107.64326048886
ov_tcga_pan_can_atlas_2018	TCGA-31-1953-01	2426.42204410472
ov_tcga_pan_can_atlas_2018	TCGA-31-1955-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-31-1956-01	1270.03829844168
ov_tcga_pan_can_atlas_2018	TCGA-31-1959-01	1092.66270947293
ov_tcga_pan_can_atlas_2018	TCGA-36-1568-01	4554.41131078879
ov_tcga_pan_can_atlas_2018	TCGA-36-1569-01	1613.91565662079
ov_tcga_pan_can_atlas_2018	TCGA-36-1570-01	1260.6219924428
ov_tcga_pan_can_atlas_2018	TCGA-36-1571-01	1884.91732682485
ov_tcga_pan_can_atlas_2018	TCGA-36-1574-01	1868.34769671684
ov_tcga_pan_can_atlas_2018	TCGA-36-1575-01	8053.52788000449
ov_tcga_pan_can_atlas_2018	TCGA-36-1576-01	707.876200292777
ov_tcga_pan_can_atlas_2018	TCGA-36-1577-01	2858.47898473364
ov_tcga_pan_can_atlas_2018	TCGA-36-1578-01	11244.1022108027
ov_tcga_pan_can_atlas_2018	TCGA-36-1580-01	3126.93000585857
ov_tcga_pan_can_atlas_2018	TCGA-36-1581-01	751.702296594088
ov_tcga_pan_can_atlas_2018	TCGA-36-2529-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2530-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2532-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2533-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2534-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2537-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2538-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2540-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2542-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2543-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2544-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2545-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2547-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2548-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2549-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2551-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-36-2552-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-3P-A9WA-01	7822.14757068371
ov_tcga_pan_can_atlas_2018	TCGA-42-2582-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2587-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2588-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2589-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2590-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2591-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-42-2593-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-57-1582-01	804.454705781712
ov_tcga_pan_can_atlas_2018	TCGA-57-1583-01	4532.27052611322
ov_tcga_pan_can_atlas_2018	TCGA-57-1584-01	2999.43590752748
ov_tcga_pan_can_atlas_2018	TCGA-57-1585-01	3583.86056946213
ov_tcga_pan_can_atlas_2018	TCGA-57-1586-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-57-1992-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-57-1993-01	2790.89637304309
ov_tcga_pan_can_atlas_2018	TCGA-57-1994-01	5314.67733668219
ov_tcga_pan_can_atlas_2018	TCGA-59-2348-01	2147.49993728653
ov_tcga_pan_can_atlas_2018	TCGA-59-2349-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-59-2350-01	1386.70652154595
ov_tcga_pan_can_atlas_2018	TCGA-59-2351-01	1968.60930112041
ov_tcga_pan_can_atlas_2018	TCGA-59-2352-01	8630.44442829645
ov_tcga_pan_can_atlas_2018	TCGA-59-2354-01	4411.92016298495
ov_tcga_pan_can_atlas_2018	TCGA-59-2355-01	2383.22402116688
ov_tcga_pan_can_atlas_2018	TCGA-59-2363-01	2036.58505796976
ov_tcga_pan_can_atlas_2018	TCGA-59-2372-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-59-A5PD-01	800.184765800753
ov_tcga_pan_can_atlas_2018	TCGA-5X-AA5U-01	1592.87759617115
ov_tcga_pan_can_atlas_2018	TCGA-61-1721-01	947.77433509096
ov_tcga_pan_can_atlas_2018	TCGA-61-1722-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1724-01	3396.87689636825
ov_tcga_pan_can_atlas_2018	TCGA-61-1725-01	1145.08526028341
ov_tcga_pan_can_atlas_2018	TCGA-61-1727-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1728-01	3253.21590199428
ov_tcga_pan_can_atlas_2018	TCGA-61-1730-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1733-01	1349.66457646073
ov_tcga_pan_can_atlas_2018	TCGA-61-1734-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1736-01	2066.01341144285
ov_tcga_pan_can_atlas_2018	TCGA-61-1737-01	724.987603607445
ov_tcga_pan_can_atlas_2018	TCGA-61-1738-01	1682.9270153519
ov_tcga_pan_can_atlas_2018	TCGA-61-1740-01	1781.77905052753
ov_tcga_pan_can_atlas_2018	TCGA-61-1741-01	4802.45713928071
ov_tcga_pan_can_atlas_2018	TCGA-61-1743-01	2784.6156394084
ov_tcga_pan_can_atlas_2018	TCGA-61-1895-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1899-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1900-01	1506.15552748084
ov_tcga_pan_can_atlas_2018	TCGA-61-1901-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1903-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1904-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1906-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1907-01	2059.01350983472
ov_tcga_pan_can_atlas_2018	TCGA-61-1910-01	2932.27520771469
ov_tcga_pan_can_atlas_2018	TCGA-61-1911-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1913-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1914-01	2269.52835901949
ov_tcga_pan_can_atlas_2018	TCGA-61-1915-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-1917-01	1694.65424777209
ov_tcga_pan_can_atlas_2018	TCGA-61-1918-01	2123.42219353582
ov_tcga_pan_can_atlas_2018	TCGA-61-1919-01	1319.8910223604
ov_tcga_pan_can_atlas_2018	TCGA-61-1995-01	3533.12566616266
ov_tcga_pan_can_atlas_2018	TCGA-61-1998-01	1329.68129570547
ov_tcga_pan_can_atlas_2018	TCGA-61-2000-01	3475.726472976
ov_tcga_pan_can_atlas_2018	TCGA-61-2002-01	2798.37571996685
ov_tcga_pan_can_atlas_2018	TCGA-61-2003-01	694.26954223533
ov_tcga_pan_can_atlas_2018	TCGA-61-2008-01	1202.43650893851
ov_tcga_pan_can_atlas_2018	TCGA-61-2009-01	200.42264821925
ov_tcga_pan_can_atlas_2018	TCGA-61-2012-01	4480.49043202568
ov_tcga_pan_can_atlas_2018	TCGA-61-2016-01	4909.22961107047
ov_tcga_pan_can_atlas_2018	TCGA-61-2017-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2018-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2087-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2088-01	4396.32860132081
ov_tcga_pan_can_atlas_2018	TCGA-61-2092-01	2442.33962858348
ov_tcga_pan_can_atlas_2018	TCGA-61-2094-01	2578.91442119251
ov_tcga_pan_can_atlas_2018	TCGA-61-2095-01	3239.75307753152
ov_tcga_pan_can_atlas_2018	TCGA-61-2096-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2097-01	1711.08963319173
ov_tcga_pan_can_atlas_2018	TCGA-61-2098-01	1068.06716478135
ov_tcga_pan_can_atlas_2018	TCGA-61-2101-01	2480.69525383351
ov_tcga_pan_can_atlas_2018	TCGA-61-2102-01	21.8130628971474
ov_tcga_pan_can_atlas_2018	TCGA-61-2104-01	2701.24968792747
ov_tcga_pan_can_atlas_2018	TCGA-61-2109-01	3653.9171189813
ov_tcga_pan_can_atlas_2018	TCGA-61-2110-01	3932.82963689319
ov_tcga_pan_can_atlas_2018	TCGA-61-2111-01	9066.67254317131
ov_tcga_pan_can_atlas_2018	TCGA-61-2113-01	1508.44727608953
ov_tcga_pan_can_atlas_2018	TCGA-61-2610-02	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2611-02	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2612-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2613-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-61-2614-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-OY-A56P-01	2374.4981164225
ov_tcga_pan_can_atlas_2018	TCGA-OY-A56Q-01	9087.52841440101
ov_tcga_pan_can_atlas_2018	TCGA-VG-A8LO-01	6332.53974175476
ov_tcga_pan_can_atlas_2018	TCGA-WR-A838-01	4069.6249743474
ov_tcga_pan_can_atlas_2018	TCGA-72-4238-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0924-01	730.094655109486
ov_tcga_pan_can_atlas_2018	TCGA-24-0982-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0791-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0766-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-20-0987-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0931-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0795-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4236-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-0365-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0885-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0804-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0912-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0903-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0802-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0751-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0894-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0927-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0890-01	261.439735757623
ov_tcga_pan_can_atlas_2018	TCGA-13-0920-01	1993.66511331498
ov_tcga_pan_can_atlas_2018	TCGA-13-0714-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-0968-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4234-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0727-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0919-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0933-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0768-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0926-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0794-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0937-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0884-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0936-01	2900.06607141098
ov_tcga_pan_can_atlas_2018	TCGA-13-0913-01	1711.60743413261
ov_tcga_pan_can_atlas_2018	TCGA-13-0803-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0805-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-10-0925-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0899-01	853.080049692433
ov_tcga_pan_can_atlas_2018	TCGA-13-0889-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-72-4241-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0906-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-0979-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0726-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0792-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-0970-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-0367-01	2370.83515421112
ov_tcga_pan_can_atlas_2018	TCGA-24-0975-01	488.44558601864
ov_tcga_pan_can_atlas_2018	TCGA-13-0908-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0762-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-20-0991-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0807-01	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0916-01	4193.62871078074
ov_tcga_pan_can_atlas_2018	TCGA-13-0901-01	NA
