STUDY_ID	SAMPLE_ID	UBC
lihc_tcga_pan_can_atlas_2018	TCGA-RC-A6M6-01	32743.7
lihc_tcga_pan_can_atlas_2018	TCGA-RC-A7S9-01	21398.6
lihc_tcga_pan_can_atlas_2018	TCGA-RC-A7SB-01	30736.1
lihc_tcga_pan_can_atlas_2018	TCGA-RC-A7SF-01	40519.5
lihc_tcga_pan_can_atlas_2018	TCGA-RC-A7SH-01	16506.8
lihc_tcga_pan_can_atlas_2018	TCGA-RC-A7SK-01	46112.4
lihc_tcga_pan_can_atlas_2018	TCGA-RG-A7D4-01	49407.8
lihc_tcga_pan_can_atlas_2018	TCGA-UB-A7MA-01	15838.9
lihc_tcga_pan_can_atlas_2018	TCGA-UB-A7MB-01	29547.8
lihc_tcga_pan_can_atlas_2018	TCGA-UB-A7MC-01	70393.4
lihc_tcga_pan_can_atlas_2018	TCGA-UB-A7MD-01	23955.1
lihc_tcga_pan_can_atlas_2018	TCGA-UB-A7ME-01	34781.9
lihc_tcga_pan_can_atlas_2018	TCGA-UB-A7MF-01	31713.3
lihc_tcga_pan_can_atlas_2018	TCGA-UB-AA0U-01	22733.7
lihc_tcga_pan_can_atlas_2018	TCGA-UB-AA0V-01	33350.8
lihc_tcga_pan_can_atlas_2018	TCGA-WJ-A86L-01	13816.9
lihc_tcga_pan_can_atlas_2018	TCGA-WQ-A9G7-01	41726.1
lihc_tcga_pan_can_atlas_2018	TCGA-WQ-AB4B-01	53397.2
lihc_tcga_pan_can_atlas_2018	TCGA-WX-AA44-01	15691.7
lihc_tcga_pan_can_atlas_2018	TCGA-WX-AA46-01	52403.6
lihc_tcga_pan_can_atlas_2018	TCGA-WX-AA47-01	44915.3
lihc_tcga_pan_can_atlas_2018	TCGA-XR-A8TD-01	38667.2
lihc_tcga_pan_can_atlas_2018	TCGA-XR-A8TE-01	53144.1
lihc_tcga_pan_can_atlas_2018	TCGA-XR-A8TF-01	34686
lihc_tcga_pan_can_atlas_2018	TCGA-XR-A8TG-01	34285.4
lihc_tcga_pan_can_atlas_2018	TCGA-YA-A8S7-01	38867.3
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9CV-01	27459.3
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9CY-01	38437.8
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9CZ-01	22436.1
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9D0-01	33178.9
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9D1-01	41501.6
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9D2-01	38266
lihc_tcga_pan_can_atlas_2018	TCGA-ZP-A9D4-01	40668.6
lihc_tcga_pan_can_atlas_2018	TCGA-ZS-A9CD-01	19178.1
lihc_tcga_pan_can_atlas_2018	TCGA-ZS-A9CE-01	50099
lihc_tcga_pan_can_atlas_2018	TCGA-ZS-A9CF-01	27751.9
lihc_tcga_pan_can_atlas_2018	TCGA-ZS-A9CG-01	52299.6
luad_tcga_pan_can_atlas_2018	TCGA-05-4244-01	28772.5
luad_tcga_pan_can_atlas_2018	TCGA-05-4249-01	29728.8
luad_tcga_pan_can_atlas_2018	TCGA-05-4250-01	54648.1
luad_tcga_pan_can_atlas_2018	TCGA-05-4382-01	24314.3
luad_tcga_pan_can_atlas_2018	TCGA-05-4384-01	25077.6
luad_tcga_pan_can_atlas_2018	TCGA-05-4389-01	33382.2
luad_tcga_pan_can_atlas_2018	TCGA-05-4390-01	31090.5
luad_tcga_pan_can_atlas_2018	TCGA-05-4395-01	69086.2000000001
luad_tcga_pan_can_atlas_2018	TCGA-05-4396-01	27441.2
luad_tcga_pan_can_atlas_2018	TCGA-05-4397-01	33349.3
luad_tcga_pan_can_atlas_2018	TCGA-05-4398-01	39881.7
luad_tcga_pan_can_atlas_2018	TCGA-05-4402-01	39845.3
luad_tcga_pan_can_atlas_2018	TCGA-05-4403-01	33555.2
luad_tcga_pan_can_atlas_2018	TCGA-05-4405-01	24999.8
luad_tcga_pan_can_atlas_2018	TCGA-05-4410-01	27536.7
luad_tcga_pan_can_atlas_2018	TCGA-05-4415-01	27672
luad_tcga_pan_can_atlas_2018	TCGA-05-4417-01	26271.6
luad_tcga_pan_can_atlas_2018	TCGA-05-4418-01	56918
luad_tcga_pan_can_atlas_2018	TCGA-05-4420-01	19959.2
luad_tcga_pan_can_atlas_2018	TCGA-05-4422-01	28552.5
luad_tcga_pan_can_atlas_2018	TCGA-05-4424-01	23725.5
luad_tcga_pan_can_atlas_2018	TCGA-05-4425-01	37871.9
luad_tcga_pan_can_atlas_2018	TCGA-05-4426-01	52148.5
luad_tcga_pan_can_atlas_2018	TCGA-05-4427-01	25061.6
luad_tcga_pan_can_atlas_2018	TCGA-05-4430-01	30742.9
luad_tcga_pan_can_atlas_2018	TCGA-05-4432-01	29624.5
luad_tcga_pan_can_atlas_2018	TCGA-05-4433-01	25214
luad_tcga_pan_can_atlas_2018	TCGA-05-4434-01	31505.8
luad_tcga_pan_can_atlas_2018	TCGA-05-5423-01	20110.6
luad_tcga_pan_can_atlas_2018	TCGA-05-5425-01	28937.2
luad_tcga_pan_can_atlas_2018	TCGA-05-5428-01	23094.8
luad_tcga_pan_can_atlas_2018	TCGA-05-5429-01	39863.1
luad_tcga_pan_can_atlas_2018	TCGA-05-5715-01	40209.3
luad_tcga_pan_can_atlas_2018	TCGA-35-3615-01	19670.2
luad_tcga_pan_can_atlas_2018	TCGA-35-4122-01	36161.3
luad_tcga_pan_can_atlas_2018	TCGA-35-4123-01	31489.4
luad_tcga_pan_can_atlas_2018	TCGA-35-5375-01	40537.2
luad_tcga_pan_can_atlas_2018	TCGA-38-4625-01	32669.7
luad_tcga_pan_can_atlas_2018	TCGA-38-4626-01	27139.6
luad_tcga_pan_can_atlas_2018	TCGA-38-4627-01	30155.1
luad_tcga_pan_can_atlas_2018	TCGA-38-4628-01	19003.8
luad_tcga_pan_can_atlas_2018	TCGA-38-4631-01	37481.6
luad_tcga_pan_can_atlas_2018	TCGA-38-4632-01	38557.1
luad_tcga_pan_can_atlas_2018	TCGA-38-6178-01	35668.5
luad_tcga_pan_can_atlas_2018	TCGA-38-7271-01	26419.1
luad_tcga_pan_can_atlas_2018	TCGA-38-A44F-01	32256.4
luad_tcga_pan_can_atlas_2018	TCGA-44-2655-01	38468
luad_tcga_pan_can_atlas_2018	TCGA-44-2656-01	41244.3
luad_tcga_pan_can_atlas_2018	TCGA-44-2657-01	28239.6
luad_tcga_pan_can_atlas_2018	TCGA-44-2659-01	34751.2
luad_tcga_pan_can_atlas_2018	TCGA-44-2662-01	43070.3
luad_tcga_pan_can_atlas_2018	TCGA-44-2665-01	35084
luad_tcga_pan_can_atlas_2018	TCGA-44-2666-01	26398.5
luad_tcga_pan_can_atlas_2018	TCGA-44-2668-01	49766.5
luad_tcga_pan_can_atlas_2018	TCGA-44-3396-01	35992.8
luad_tcga_pan_can_atlas_2018	TCGA-44-3398-01	28573
luad_tcga_pan_can_atlas_2018	TCGA-44-3917-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-44-3918-01	25922.6
luad_tcga_pan_can_atlas_2018	TCGA-44-3919-01	35700.2
luad_tcga_pan_can_atlas_2018	TCGA-44-4112-01	32317.7
luad_tcga_pan_can_atlas_2018	TCGA-44-5643-01	24928.5
luad_tcga_pan_can_atlas_2018	TCGA-44-5644-01	33506.2
luad_tcga_pan_can_atlas_2018	TCGA-44-5645-01	32589.8
luad_tcga_pan_can_atlas_2018	TCGA-44-6144-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-44-6145-01	53605.8
luad_tcga_pan_can_atlas_2018	TCGA-44-6146-01	31091.2
luad_tcga_pan_can_atlas_2018	TCGA-44-6148-01	22419.2
luad_tcga_pan_can_atlas_2018	TCGA-44-6774-01	21707.2
luad_tcga_pan_can_atlas_2018	TCGA-44-6775-01	29045.9
luad_tcga_pan_can_atlas_2018	TCGA-44-6776-01	32757.9
luad_tcga_pan_can_atlas_2018	TCGA-44-6777-01	35161
luad_tcga_pan_can_atlas_2018	TCGA-44-6778-01	27879.4
luad_tcga_pan_can_atlas_2018	TCGA-44-6779-01	44702.2
luad_tcga_pan_can_atlas_2018	TCGA-44-7659-01	21597.2
luad_tcga_pan_can_atlas_2018	TCGA-44-7660-01	36814.2
luad_tcga_pan_can_atlas_2018	TCGA-44-7661-01	35769.5
luad_tcga_pan_can_atlas_2018	TCGA-44-7662-01	26249.4
luad_tcga_pan_can_atlas_2018	TCGA-44-7667-01	11885.9
luad_tcga_pan_can_atlas_2018	TCGA-44-7669-01	24657.8
luad_tcga_pan_can_atlas_2018	TCGA-44-7670-01	40311.6
luad_tcga_pan_can_atlas_2018	TCGA-44-7671-01	31124.1
luad_tcga_pan_can_atlas_2018	TCGA-44-7672-01	38811
luad_tcga_pan_can_atlas_2018	TCGA-44-8117-01	31750
luad_tcga_pan_can_atlas_2018	TCGA-44-8119-01	33964.4
luad_tcga_pan_can_atlas_2018	TCGA-44-8120-01	30460.9
luad_tcga_pan_can_atlas_2018	TCGA-44-A479-01	34834.8
luad_tcga_pan_can_atlas_2018	TCGA-44-A47A-01	26273.8
luad_tcga_pan_can_atlas_2018	TCGA-44-A47B-01	42173.8
luad_tcga_pan_can_atlas_2018	TCGA-44-A47F-01	NA
luad_tcga_pan_can_atlas_2018	TCGA-44-A47G-01	30744.5
luad_tcga_pan_can_atlas_2018	TCGA-44-A4SS-01	27670
luad_tcga_pan_can_atlas_2018	TCGA-44-A4SU-01	20669.1
luad_tcga_pan_can_atlas_2018	TCGA-49-4486-01	35675.5
luad_tcga_pan_can_atlas_2018	TCGA-49-4487-01	23723.7
luad_tcga_pan_can_atlas_2018	TCGA-49-4488-01	43437.2
luad_tcga_pan_can_atlas_2018	TCGA-49-4490-01	54614.8
luad_tcga_pan_can_atlas_2018	TCGA-49-4494-01	49044.4
luad_tcga_pan_can_atlas_2018	TCGA-49-4501-01	29513.3
luad_tcga_pan_can_atlas_2018	TCGA-49-4505-01	28190
luad_tcga_pan_can_atlas_2018	TCGA-49-4506-01	48812.3
luad_tcga_pan_can_atlas_2018	TCGA-49-4507-01	89031.1
luad_tcga_pan_can_atlas_2018	TCGA-49-4510-01	22295.2
luad_tcga_pan_can_atlas_2018	TCGA-49-4512-01	64513.5
luad_tcga_pan_can_atlas_2018	TCGA-49-4514-01	58073.8
luad_tcga_pan_can_atlas_2018	TCGA-49-6742-01	40856.8
luad_tcga_pan_can_atlas_2018	TCGA-49-6743-01	40142.2
luad_tcga_pan_can_atlas_2018	TCGA-49-6744-01	29195
luad_tcga_pan_can_atlas_2018	TCGA-49-6745-01	27630.5
luad_tcga_pan_can_atlas_2018	TCGA-49-6761-01	39207.3
luad_tcga_pan_can_atlas_2018	TCGA-49-6767-01	64671.6
luad_tcga_pan_can_atlas_2018	TCGA-49-AAQV-01	33972.9
luad_tcga_pan_can_atlas_2018	TCGA-49-AAR0-01	38363.9
luad_tcga_pan_can_atlas_2018	TCGA-49-AAR2-01	43319.9
luad_tcga_pan_can_atlas_2018	TCGA-49-AAR3-01	45111.5
luad_tcga_pan_can_atlas_2018	TCGA-49-AAR4-01	34764.2
luad_tcga_pan_can_atlas_2018	TCGA-49-AAR9-01	84942.2
luad_tcga_pan_can_atlas_2018	TCGA-49-AARE-01	57561.2
luad_tcga_pan_can_atlas_2018	TCGA-49-AARN-01	40978.4
luad_tcga_pan_can_atlas_2018	TCGA-49-AARO-01	43179.6
luad_tcga_pan_can_atlas_2018	TCGA-49-AARQ-01	28770.2
luad_tcga_pan_can_atlas_2018	TCGA-49-AARR-01	26309
luad_tcga_pan_can_atlas_2018	TCGA-4B-A93V-01	49110.7
luad_tcga_pan_can_atlas_2018	TCGA-50-5044-01	58051.2
luad_tcga_pan_can_atlas_2018	TCGA-50-5045-01	29087.6
luad_tcga_pan_can_atlas_2018	TCGA-50-5049-01	32150.7
luad_tcga_pan_can_atlas_2018	TCGA-50-5051-01	36387.3
luad_tcga_pan_can_atlas_2018	TCGA-50-5055-01	31925.2
luad_tcga_pan_can_atlas_2018	TCGA-50-5066-01	24852.8
luad_tcga_pan_can_atlas_2018	TCGA-50-5068-01	21754
luad_tcga_pan_can_atlas_2018	TCGA-50-5072-01	36152
luad_tcga_pan_can_atlas_2018	TCGA-50-5930-01	37538.7
luad_tcga_pan_can_atlas_2018	TCGA-50-5931-01	42523.1
luad_tcga_pan_can_atlas_2018	TCGA-50-5932-01	28643.4
luad_tcga_pan_can_atlas_2018	TCGA-50-5933-01	38539.1
luad_tcga_pan_can_atlas_2018	TCGA-50-5935-01	39698.2
luad_tcga_pan_can_atlas_2018	TCGA-50-5936-01	40442.3
luad_tcga_pan_can_atlas_2018	TCGA-50-5939-01	35469.8
luad_tcga_pan_can_atlas_2018	TCGA-50-5941-01	34120.5
luad_tcga_pan_can_atlas_2018	TCGA-50-5942-01	27043.5
luad_tcga_pan_can_atlas_2018	TCGA-50-5944-01	45335.6
luad_tcga_pan_can_atlas_2018	TCGA-50-5946-01	15912.8
luad_tcga_pan_can_atlas_2018	TCGA-50-6590-01	26840.2
luad_tcga_pan_can_atlas_2018	TCGA-50-6591-01	17255.7
luad_tcga_pan_can_atlas_2018	TCGA-50-6592-01	44190.8
luad_tcga_pan_can_atlas_2018	TCGA-50-6593-01	37486.9
luad_tcga_pan_can_atlas_2018	TCGA-50-6594-01	42956.3
luad_tcga_pan_can_atlas_2018	TCGA-50-6595-01	33255.3
luad_tcga_pan_can_atlas_2018	TCGA-50-6597-01	40989.6
luad_tcga_pan_can_atlas_2018	TCGA-50-6673-01	32283.2
luad_tcga_pan_can_atlas_2018	TCGA-50-7109-01	27629
luad_tcga_pan_can_atlas_2018	TCGA-50-8457-01	31369.3
luad_tcga_pan_can_atlas_2018	TCGA-50-8459-01	45558.3
luad_tcga_pan_can_atlas_2018	TCGA-50-8460-01	36069.4
luad_tcga_pan_can_atlas_2018	TCGA-53-7624-01	29113.7
luad_tcga_pan_can_atlas_2018	TCGA-53-7626-01	27761.6
luad_tcga_pan_can_atlas_2018	TCGA-53-7813-01	51764.6
luad_tcga_pan_can_atlas_2018	TCGA-53-A4EZ-01	28544.9
luad_tcga_pan_can_atlas_2018	TCGA-55-1592-01	33676.9
luad_tcga_pan_can_atlas_2018	TCGA-55-1594-01	30655.7
luad_tcga_pan_can_atlas_2018	TCGA-55-1595-01	27594.4
luad_tcga_pan_can_atlas_2018	TCGA-55-1596-01	32362.9
luad_tcga_pan_can_atlas_2018	TCGA-55-5899-01	78080.8999999999
luad_tcga_pan_can_atlas_2018	TCGA-55-6543-01	48026.8
luad_tcga_pan_can_atlas_2018	TCGA-55-6642-01	25721.5
luad_tcga_pan_can_atlas_2018	TCGA-55-6712-01	51148.6
luad_tcga_pan_can_atlas_2018	TCGA-55-6968-01	24619.9
luad_tcga_pan_can_atlas_2018	TCGA-55-6969-01	24875.7
luad_tcga_pan_can_atlas_2018	TCGA-55-6970-01	28333.4
luad_tcga_pan_can_atlas_2018	TCGA-55-6971-01	20818
luad_tcga_pan_can_atlas_2018	TCGA-55-6972-01	36794.5
luad_tcga_pan_can_atlas_2018	TCGA-55-6975-01	32672.3
luad_tcga_pan_can_atlas_2018	TCGA-55-6978-01	30419.2
luad_tcga_pan_can_atlas_2018	TCGA-55-6979-01	30813.4
luad_tcga_pan_can_atlas_2018	TCGA-55-6980-01	38444.7
luad_tcga_pan_can_atlas_2018	TCGA-55-6981-01	34090.4
luad_tcga_pan_can_atlas_2018	TCGA-55-6982-01	41652
luad_tcga_pan_can_atlas_2018	TCGA-55-6983-01	22385.5
luad_tcga_pan_can_atlas_2018	TCGA-55-6984-01	29443.3
luad_tcga_pan_can_atlas_2018	TCGA-55-6985-01	50631.6
luad_tcga_pan_can_atlas_2018	TCGA-55-6986-01	17437.5
luad_tcga_pan_can_atlas_2018	TCGA-55-6987-01	32476.7
luad_tcga_pan_can_atlas_2018	TCGA-55-7227-01	30002.8
luad_tcga_pan_can_atlas_2018	TCGA-55-7281-01	50922.5
luad_tcga_pan_can_atlas_2018	TCGA-55-7283-01	23691.7
luad_tcga_pan_can_atlas_2018	TCGA-55-7284-01	31555.1
luad_tcga_pan_can_atlas_2018	TCGA-55-7570-01	29630.1
luad_tcga_pan_can_atlas_2018	TCGA-55-7573-01	31966.4
luad_tcga_pan_can_atlas_2018	TCGA-55-7574-01	34960.1
luad_tcga_pan_can_atlas_2018	TCGA-55-7576-01	32158.4
luad_tcga_pan_can_atlas_2018	TCGA-55-7724-01	39537.1
luad_tcga_pan_can_atlas_2018	TCGA-55-7725-01	33330.9
luad_tcga_pan_can_atlas_2018	TCGA-55-7726-01	56181.9
luad_tcga_pan_can_atlas_2018	TCGA-55-7727-01	45098.2
luad_tcga_pan_can_atlas_2018	TCGA-55-7728-01	36990.5
luad_tcga_pan_can_atlas_2018	TCGA-55-7815-01	30964.9
luad_tcga_pan_can_atlas_2018	TCGA-55-7816-01	24899.8
luad_tcga_pan_can_atlas_2018	TCGA-55-7903-01	25558.5
luad_tcga_pan_can_atlas_2018	TCGA-55-7907-01	23786
luad_tcga_pan_can_atlas_2018	TCGA-55-7910-01	32248.1
luad_tcga_pan_can_atlas_2018	TCGA-55-7911-01	36873.8
luad_tcga_pan_can_atlas_2018	TCGA-55-7913-01	29062.6
luad_tcga_pan_can_atlas_2018	TCGA-55-7914-01	24536.7
luad_tcga_pan_can_atlas_2018	TCGA-55-7994-01	29665.5
luad_tcga_pan_can_atlas_2018	TCGA-55-7995-01	31083.1
luad_tcga_pan_can_atlas_2018	TCGA-55-8085-01	27169.1
luad_tcga_pan_can_atlas_2018	TCGA-55-8087-01	19480.6
luad_tcga_pan_can_atlas_2018	TCGA-55-8089-01	44226.9
luad_tcga_pan_can_atlas_2018	TCGA-55-8090-01	38164.1
luad_tcga_pan_can_atlas_2018	TCGA-55-8091-01	48756.3
luad_tcga_pan_can_atlas_2018	TCGA-55-8092-01	45778
luad_tcga_pan_can_atlas_2018	TCGA-55-8094-01	35093.4
luad_tcga_pan_can_atlas_2018	TCGA-55-8096-01	28748.8
luad_tcga_pan_can_atlas_2018	TCGA-55-8097-01	38808.7
luad_tcga_pan_can_atlas_2018	TCGA-55-8203-01	22828.8
luad_tcga_pan_can_atlas_2018	TCGA-55-8204-01	35946.4
luad_tcga_pan_can_atlas_2018	TCGA-55-8205-01	31354.8
luad_tcga_pan_can_atlas_2018	TCGA-55-8206-01	23699.1
luad_tcga_pan_can_atlas_2018	TCGA-55-8207-01	43254.6
luad_tcga_pan_can_atlas_2018	TCGA-55-8208-01	33406.9
luad_tcga_pan_can_atlas_2018	TCGA-55-8299-01	28205.1
luad_tcga_pan_can_atlas_2018	TCGA-55-8301-01	36099.4
luad_tcga_pan_can_atlas_2018	TCGA-55-8302-01	41962.6
luad_tcga_pan_can_atlas_2018	TCGA-55-8505-01	28920.5
luad_tcga_pan_can_atlas_2018	TCGA-55-8506-01	24472.4
luad_tcga_pan_can_atlas_2018	TCGA-55-8507-01	22286.3
luad_tcga_pan_can_atlas_2018	TCGA-55-8508-01	20594.2
luad_tcga_pan_can_atlas_2018	TCGA-55-8510-01	28917
luad_tcga_pan_can_atlas_2018	TCGA-55-8511-01	29908
luad_tcga_pan_can_atlas_2018	TCGA-55-8512-01	20964.7
luad_tcga_pan_can_atlas_2018	TCGA-55-8513-01	22956.2
luad_tcga_pan_can_atlas_2018	TCGA-55-8514-01	33721.9
luad_tcga_pan_can_atlas_2018	TCGA-55-8614-01	27146.9
luad_tcga_pan_can_atlas_2018	TCGA-55-8615-01	10257.2
luad_tcga_pan_can_atlas_2018	TCGA-55-8616-01	29278.9
luad_tcga_pan_can_atlas_2018	TCGA-55-8619-01	30337.2
luad_tcga_pan_can_atlas_2018	TCGA-55-8620-01	25718.7
luad_tcga_pan_can_atlas_2018	TCGA-55-8621-01	34541.3
luad_tcga_pan_can_atlas_2018	TCGA-55-A48X-01	26079.2
luad_tcga_pan_can_atlas_2018	TCGA-55-A48Y-01	26560.9
luad_tcga_pan_can_atlas_2018	TCGA-55-A48Z-01	24974.1
luad_tcga_pan_can_atlas_2018	TCGA-55-A490-01	45654.4
luad_tcga_pan_can_atlas_2018	TCGA-55-A491-01	37867.7
luad_tcga_pan_can_atlas_2018	TCGA-55-A492-01	47224.4
luad_tcga_pan_can_atlas_2018	TCGA-55-A493-01	37997.7
luad_tcga_pan_can_atlas_2018	TCGA-55-A494-01	27482.2
luad_tcga_pan_can_atlas_2018	TCGA-55-A4DF-01	26039.8
luad_tcga_pan_can_atlas_2018	TCGA-55-A4DG-01	15127.1
luad_tcga_pan_can_atlas_2018	TCGA-55-A57B-01	35460.5
luad_tcga_pan_can_atlas_2018	TCGA-62-8394-01	26702.2
luad_tcga_pan_can_atlas_2018	TCGA-62-8395-01	27741.6
luad_tcga_pan_can_atlas_2018	TCGA-62-8397-01	36477.4
luad_tcga_pan_can_atlas_2018	TCGA-62-8398-01	34585.6
luad_tcga_pan_can_atlas_2018	TCGA-62-8399-01	21142.2
luad_tcga_pan_can_atlas_2018	TCGA-62-8402-01	30201.7
luad_tcga_pan_can_atlas_2018	TCGA-62-A46O-01	31255.3
luad_tcga_pan_can_atlas_2018	TCGA-62-A46P-01	30447.4
luad_tcga_pan_can_atlas_2018	TCGA-62-A46R-01	29784.9
luad_tcga_pan_can_atlas_2018	TCGA-62-A46S-01	29098.9
luad_tcga_pan_can_atlas_2018	TCGA-62-A46U-01	29680.6
luad_tcga_pan_can_atlas_2018	TCGA-62-A46V-01	48541.4
luad_tcga_pan_can_atlas_2018	TCGA-62-A46Y-01	26110.3
luad_tcga_pan_can_atlas_2018	TCGA-62-A470-01	29672.4
luad_tcga_pan_can_atlas_2018	TCGA-62-A471-01	30559.6
luad_tcga_pan_can_atlas_2018	TCGA-62-A472-01	38380.3
luad_tcga_pan_can_atlas_2018	TCGA-64-1676-01	21951.3
luad_tcga_pan_can_atlas_2018	TCGA-64-1677-01	22821.7
luad_tcga_pan_can_atlas_2018	TCGA-64-1678-01	22045.4
luad_tcga_pan_can_atlas_2018	TCGA-64-1679-01	30715.6
luad_tcga_pan_can_atlas_2018	TCGA-64-1680-01	31924.7
luad_tcga_pan_can_atlas_2018	TCGA-64-1681-01	38982.9
luad_tcga_pan_can_atlas_2018	TCGA-64-5774-01	28293.9
luad_tcga_pan_can_atlas_2018	TCGA-64-5775-01	28610
luad_tcga_pan_can_atlas_2018	TCGA-64-5778-01	32595.9
luad_tcga_pan_can_atlas_2018	TCGA-64-5779-01	22549.9
luad_tcga_pan_can_atlas_2018	TCGA-64-5781-01	81625.1000000001
luad_tcga_pan_can_atlas_2018	TCGA-64-5815-01	49866.5
luad_tcga_pan_can_atlas_2018	TCGA-67-3770-01	41393.4
luad_tcga_pan_can_atlas_2018	TCGA-67-3771-01	33411.1
luad_tcga_pan_can_atlas_2018	TCGA-67-3772-01	40131.1
luad_tcga_pan_can_atlas_2018	TCGA-67-3773-01	30817.1
luad_tcga_pan_can_atlas_2018	TCGA-67-3774-01	20009.6
luad_tcga_pan_can_atlas_2018	TCGA-67-4679-01	15422.8
luad_tcga_pan_can_atlas_2018	TCGA-67-6215-01	25991.1
luad_tcga_pan_can_atlas_2018	TCGA-67-6216-01	42089.9
luad_tcga_pan_can_atlas_2018	TCGA-67-6217-01	32573.8
luad_tcga_pan_can_atlas_2018	TCGA-69-7760-01	30463.5
luad_tcga_pan_can_atlas_2018	TCGA-69-7761-01	33478.7
luad_tcga_pan_can_atlas_2018	TCGA-69-7763-01	37582.4
luad_tcga_pan_can_atlas_2018	TCGA-69-7764-01	21665.8
luad_tcga_pan_can_atlas_2018	TCGA-69-7765-01	35801.5
luad_tcga_pan_can_atlas_2018	TCGA-69-7973-01	23716.5
luad_tcga_pan_can_atlas_2018	TCGA-69-7974-01	47560.8
luad_tcga_pan_can_atlas_2018	TCGA-69-7978-01	36684.3
luad_tcga_pan_can_atlas_2018	TCGA-69-7979-01	48423.6
luad_tcga_pan_can_atlas_2018	TCGA-69-7980-01	35825.5
luad_tcga_pan_can_atlas_2018	TCGA-69-8253-01	43871.3
luad_tcga_pan_can_atlas_2018	TCGA-69-8254-01	22774.8
luad_tcga_pan_can_atlas_2018	TCGA-69-8255-01	25360.6
luad_tcga_pan_can_atlas_2018	TCGA-69-8453-01	30949.3
luad_tcga_pan_can_atlas_2018	TCGA-69-A59K-01	45421.3
luad_tcga_pan_can_atlas_2018	TCGA-71-6725-01	29216.2
luad_tcga_pan_can_atlas_2018	TCGA-71-8520-01	35175.7
luad_tcga_pan_can_atlas_2018	TCGA-73-4658-01	48166.9
luad_tcga_pan_can_atlas_2018	TCGA-73-4659-01	25458.9
luad_tcga_pan_can_atlas_2018	TCGA-73-4662-01	26243.9
luad_tcga_pan_can_atlas_2018	TCGA-73-4666-01	49451.3
luad_tcga_pan_can_atlas_2018	TCGA-73-4668-01	42567
luad_tcga_pan_can_atlas_2018	TCGA-73-4670-01	64920
luad_tcga_pan_can_atlas_2018	TCGA-73-4675-01	66102.9
luad_tcga_pan_can_atlas_2018	TCGA-73-4676-01	45004.2
luad_tcga_pan_can_atlas_2018	TCGA-73-4677-01	21654.1
luad_tcga_pan_can_atlas_2018	TCGA-73-7498-01	31991.3
luad_tcga_pan_can_atlas_2018	TCGA-73-7499-01	41365.4
luad_tcga_pan_can_atlas_2018	TCGA-73-A9RS-01	40361.8
luad_tcga_pan_can_atlas_2018	TCGA-75-5122-01	33672.1
luad_tcga_pan_can_atlas_2018	TCGA-75-5125-01	37618
luad_tcga_pan_can_atlas_2018	TCGA-75-5126-01	58771.5
luad_tcga_pan_can_atlas_2018	TCGA-75-5146-01	28985.1
luad_tcga_pan_can_atlas_2018	TCGA-75-5147-01	25043.6
luad_tcga_pan_can_atlas_2018	TCGA-75-6203-01	31566
luad_tcga_pan_can_atlas_2018	TCGA-75-6205-01	36995.8
luad_tcga_pan_can_atlas_2018	TCGA-75-6206-01	25008.2
luad_tcga_pan_can_atlas_2018	TCGA-75-6207-01	27477.4
luad_tcga_pan_can_atlas_2018	TCGA-75-6211-01	23952
luad_tcga_pan_can_atlas_2018	TCGA-75-6212-01	46188.5
luad_tcga_pan_can_atlas_2018	TCGA-75-6214-01	32470.4
luad_tcga_pan_can_atlas_2018	TCGA-75-7025-01	24104.4
luad_tcga_pan_can_atlas_2018	TCGA-75-7027-01	33329.2
luad_tcga_pan_can_atlas_2018	TCGA-75-7030-01	39268.8
luad_tcga_pan_can_atlas_2018	TCGA-75-7031-01	33407.5
luad_tcga_pan_can_atlas_2018	TCGA-78-7143-01	21173.7
luad_tcga_pan_can_atlas_2018	TCGA-78-7145-01	61221.4
luad_tcga_pan_can_atlas_2018	TCGA-78-7146-01	44611.4
luad_tcga_pan_can_atlas_2018	TCGA-78-7147-01	32331.2
luad_tcga_pan_can_atlas_2018	TCGA-78-7148-01	30044.7
luad_tcga_pan_can_atlas_2018	TCGA-78-7149-01	28840.4
luad_tcga_pan_can_atlas_2018	TCGA-78-7150-01	30354
luad_tcga_pan_can_atlas_2018	TCGA-78-7152-01	21870.9
luad_tcga_pan_can_atlas_2018	TCGA-78-7153-01	20785.4
luad_tcga_pan_can_atlas_2018	TCGA-78-7154-01	25679.4
luad_tcga_pan_can_atlas_2018	TCGA-78-7155-01	10909.1
luad_tcga_pan_can_atlas_2018	TCGA-78-7156-01	27690.9
luad_tcga_pan_can_atlas_2018	TCGA-78-7158-01	13960.6
luad_tcga_pan_can_atlas_2018	TCGA-78-7159-01	16364.2
luad_tcga_pan_can_atlas_2018	TCGA-78-7160-01	21940.7
luad_tcga_pan_can_atlas_2018	TCGA-78-7161-01	22197.4
luad_tcga_pan_can_atlas_2018	TCGA-78-7162-01	33570.1
